Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
BWI,BOS,2/1/2018,NONSTOP,LOWEST,42.2,16.15,0,0,1,0
BWI,BOS,2/1/2018,NONSTOP,POINTS,42.2,16.15,2100,5.6,1,0
SMF,LGB,2/1/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
SMF,LGB,2/1/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
SAV,JFK,2/1/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
SAV,JFK,2/1/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
FLL,MBJ,2/1/2018,NONSTOP,LOWEST,197.1,72.1,0,0,0,0
FLL,MBJ,2/1/2018,NONSTOP,POINTS,197.1,72.1,9300,49.6,0,0
JFK,POS,2/1/2018,NONSTOP,LOWEST,379.1,28.1,0,0,0,0
JFK,POS,2/1/2018,NONSTOP,POINTS,367.1,28.1,27200,5.6,0,1
LGB,PDX,2/1/2018,NONSTOP,LOWEST,74.2,18.39,0,0,1,0
LGB,PDX,2/1/2018,NONSTOP,POINTS,74.2,18.39,4500,5.6,1,0
BOS,SRQ,2/1/2018,NONSTOP,LOWEST,369.98,39.02,0,0,1,0
BOS,SRQ,2/1/2018,NONSTOP,POINTS,369.98,39.02,31000,5.6,1,0
CLE,BOS,2/1/2018,NONSTOP,LOWEST,41.2,16.08,0,0,1,0
CLE,BOS,2/1/2018,NONSTOP,POINTS,41.2,16.08,2000,5.6,1,0
HAV,FLL,2/1/2018,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HAV,FLL,2/1/2018,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
MCO,BDL,2/1/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
MCO,BDL,2/1/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
BDL,RSW,2/1/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
BDL,RSW,2/1/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
FLL,POS,2/1/2018,NONSTOP,LOWEST,208.1,28.1,0,0,0,0
FLL,POS,2/1/2018,NONSTOP,POINTS,208.1,28.1,13400,5.6,0,0
TPA,EWR,2/1/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
TPA,EWR,2/1/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
RNO,LGB,2/1/2018,NONSTOP,LOWEST,66.2,17.83,0,0,1,0
RNO,LGB,2/1/2018,NONSTOP,POINTS,66.2,17.83,3900,5.6,1,0
LGB,SLC,2/1/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
LGB,SLC,2/1/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
SJU,MCO,2/1/2018,NONSTOP,LOWEST,134.1,28.1,0,0,1,0
SJU,MCO,2/1/2018,NONSTOP,POINTS,134.1,28.1,7900,5.6,1,0
JFK,CUN,2/1/2018,NONSTOP,LOWEST,181.82,54.82,0,0,0,0
JFK,CUN,2/1/2018,NONSTOP,POINTS,181.82,54.82,9500,32.32,0,0
ORD,JFK,2/1/2018,NONSTOP,LOWEST,92.2,19.64,0,0,1,0
ORD,JFK,2/1/2018,NONSTOP,POINTS,92.2,19.64,5800,5.6,1,0
MCO,SJO,2/1/2018,NONSTOP,LOWEST,331.58,44.58,0,0,0,0
MCO,SJO,2/1/2018,NONSTOP,POINTS,331.58,44.58,21300,22.08,0,0
BOS,ORD,2/1/2018,NONSTOP,LOWEST,76.2,18.53,0,0,1,0
BOS,ORD,2/1/2018,NONSTOP,POINTS,76.2,18.53,4600,5.6,1,0
SJU,PUJ,2/1/2018,NONSTOP,LOWEST,114.4,41.4,0,0,0,0
SJU,PUJ,2/1/2018,NONSTOP,POINTS,114.4,41.4,5500,36.9,0,0
JAX,DCA,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
JAX,DCA,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
FLL,CUN,2/1/2018,NONSTOP,LOWEST,117.82,54.82,0,0,0,0
FLL,CUN,2/1/2018,NONSTOP,POINTS,117.82,54.82,4700,32.32,0,0
MCO,HPN,2/1/2018,NONSTOP,LOWEST,96.98,19.98,0,0,1,0
MCO,HPN,2/1/2018,NONSTOP,POINTS,96.98,19.98,6200,5.6,1,0
KIN,JFK,2/1/2018,NONSTOP,LOWEST,257.28,116.28,0,0,0,0
KIN,JFK,2/1/2018,NONSTOP,POINTS,257.28,116.28,10500,87.98,0,0
MBJ,JFK,2/1/2018,NONSTOP,LOWEST,228.8,108.8,0,0,0,0
MBJ,JFK,2/1/2018,NONSTOP,POINTS,228.8,108.8,8900,80.5,0,0
ACK,BOS,2/1/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
PBI,JFK,2/1/2018,NONSTOP,LOWEST,94.2,19.78,0,0,1,0
PBI,JFK,2/1/2018,NONSTOP,POINTS,94.2,19.78,6000,5.6,1,0
FLL,SNU,2/1/2018,NONSTOP,LOWEST,96.1,53.1,0,0,0,0
FLL,SNU,2/1/2018,NONSTOP,POINTS,96.1,53.1,3200,30.6,0,0
FLL,AUA,2/1/2018,NONSTOP,LOWEST,206.1,38.1,0,0,0,0
FLL,AUA,2/1/2018,NONSTOP,POINTS,206.1,38.1,12500,15.6,0,0
FLL,PUJ,2/1/2018,NONSTOP,LOWEST,284.4,59.4,0,0,0,0
FLL,PUJ,2/1/2018,NONSTOP,POINTS,284.4,59.4,18000,36.9,0,0
SJU,FLL,2/1/2018,NONSTOP,LOWEST,87.1,28.1,0,0,1,0
SJU,FLL,2/1/2018,NONSTOP,POINTS,87.1,28.1,4400,5.6,1,0
LGB,SJC,2/1/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
LGB,SJC,2/1/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
BWI,MCO,2/1/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
BWI,MCO,2/1/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
JFK,PLS,2/1/2018,NONSTOP,LOWEST,108.1,28.1,0,0,0,0
JFK,PLS,2/1/2018,NONSTOP,POINTS,108.1,28.1,6000,5.6,0,0
DEN,BOS,2/1/2018,NONSTOP,LOWEST,151.2,23.76,0,0,1,0
DEN,BOS,2/1/2018,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,0
BOS,AUA,2/1/2018,NONSTOP,LOWEST,308.1,38.1,0,0,0,0
BOS,AUA,2/1/2018,NONSTOP,POINTS,308.1,38.1,20000,15.6,0,0
HAV,MCO,2/1/2018,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HAV,MCO,2/1/2018,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
PBI,BDL,2/1/2018,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
PBI,BDL,2/1/2018,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
RSW,JFK,2/1/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
RSW,JFK,2/1/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
HOU,JFK,2/1/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
HOU,JFK,2/1/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
DAB,JFK,2/1/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
DAB,JFK,2/1/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
TPA,BOS,2/1/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
TPA,BOS,2/1/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
FLL,PHL,2/1/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
FLL,PHL,2/1/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
SEA,LGB,2/1/2018,NONSTOP,LOWEST,85.2,19.15,0,0,1,0
SEA,LGB,2/1/2018,NONSTOP,POINTS,85.2,19.15,5300,5.6,1,0
CLT,BOS,2/1/2018,NONSTOP,LOWEST,116.7,19.96,0,0,1,0
CLT,BOS,2/1/2018,NONSTOP,POINTS,116.7,19.96,7800,5.6,1,0
AUS,FLL,2/1/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
AUS,FLL,2/1/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
JFK,BUF,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
JFK,BUF,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
LGB,OAK,2/1/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
LGB,OAK,2/1/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
FLL,CTG,2/1/2018,NONSTOP,LOWEST,133.1,43.1,0,0,0,0
FLL,CTG,2/1/2018,NONSTOP,POINTS,133.1,43.1,6700,20.6,0,0
SJU,TPA,2/1/2018,NONSTOP,LOWEST,97.1,28.1,0,0,1,0
SJU,TPA,2/1/2018,NONSTOP,POINTS,97.1,28.1,5200,5.6,1,0
FLL,PLS,2/1/2018,NONSTOP,LOWEST,63.1,28.1,0,0,0,0
FLL,PLS,2/1/2018,NONSTOP,POINTS,63.1,28.1,2600,5.6,0,0
RSW,DCA,2/1/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
RSW,DCA,2/1/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
SJU,JFK,2/1/2018,NONSTOP,LOWEST,127.1,28.1,0,0,1,0
SJU,JFK,2/1/2018,NONSTOP,POINTS,127.1,28.1,7400,5.6,1,0
DFW,BOS,2/1/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
DFW,BOS,2/1/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
MCO,CUN,2/1/2018,NONSTOP,LOWEST,138.82,54.82,0,0,0,0
MCO,CUN,2/1/2018,NONSTOP,POINTS,138.82,54.82,6300,32.32,0,0
SRQ,JFK,2/1/2018,NONSTOP,LOWEST,155.2,24.04,0,0,1,0
SRQ,JFK,2/1/2018,NONSTOP,POINTS,155.2,24.04,10500,5.6,1,0
SAN,BOS,2/1/2018,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
SAN,BOS,2/1/2018,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
SFO,BOS,2/1/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
SFO,BOS,2/1/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
JAX,BOS,2/1/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
JAX,BOS,2/1/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
FLL,PVD,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
FLL,PVD,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
IAD,JFK,2/1/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
IAD,JFK,2/1/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
MCO,ALB,2/1/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
MCO,ALB,2/1/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
SDQ,FLL,2/1/2018,NONSTOP,LOWEST,177.76,99.76,0,0,0,0
SDQ,FLL,2/1/2018,NONSTOP,POINTS,177.76,99.76,5800,62.26,0,0
RSW,HPN,2/1/2018,NONSTOP,LOWEST,143.98,23.25,0,0,1,0
RSW,HPN,2/1/2018,NONSTOP,POINTS,143.98,23.25,9700,5.6,1,0
JAX,FLL,2/1/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
JAX,FLL,2/1/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
LGB,AUS,2/1/2018,NONSTOP,LOWEST,94.2,19.78,0,0,1,0
LGB,AUS,2/1/2018,NONSTOP,POINTS,94.2,19.78,6000,5.6,1,0
CUN,JFK,2/1/2018,NONSTOP,LOWEST,143.89,59.89,0,0,0,0
CUN,JFK,2/1/2018,NONSTOP,POINTS,143.89,59.89,6300,32.99,0,0
FLL,SJO,2/1/2018,NONSTOP,LOWEST,241.58,44.58,0,0,0,0
FLL,SJO,2/1/2018,NONSTOP,POINTS,241.58,44.58,14600,22.08,0,0
FLL,HOG,2/1/2018,NONSTOP,LOWEST,93.1,53.1,0,0,0,0
FLL,HOG,2/1/2018,NONSTOP,POINTS,93.1,53.1,3000,30.6,0,0
PAP,JFK,2/1/2018,NONSTOP,LOWEST,222.36,114.36,0,0,0,0
PAP,JFK,2/1/2018,NONSTOP,POINTS,222.36,114.36,8000,90.86,0,0
LAS,LGB,2/1/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
LAS,LGB,2/1/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
SJU,SDQ,2/1/2018,NONSTOP,LOWEST,101.4,41.4,0,0,0,0
SJU,SDQ,2/1/2018,NONSTOP,POINTS,101.4,41.4,4500,36.9,0,0
BOS,IAD,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BOS,IAD,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
PUJ,SJU,2/1/2018,NONSTOP,LOWEST,130.26,77.26,0,0,0,0
PUJ,SJU,2/1/2018,NONSTOP,POINTS,130.26,77.26,4000,62.26,0,0
BOS,JFK,2/1/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
BOS,JFK,2/1/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
CMW,FLL,2/1/2018,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
CMW,FLL,2/1/2018,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
AUS,MCO,2/1/2018,NONSTOP,LOWEST,90.2,19.5,0,0,1,0
AUS,MCO,2/1/2018,NONSTOP,POINTS,90.2,19.5,5700,5.6,1,0
MCO,MBJ,2/1/2018,NONSTOP,LOWEST,138.1,72.1,0,0,0,0
MCO,MBJ,2/1/2018,NONSTOP,POINTS,138.1,72.1,4900,49.6,0,0
FLL,ALB,2/1/2018,NONSTOP,LOWEST,92.98,19.7,0,0,1,0
FLL,ALB,2/1/2018,NONSTOP,POINTS,92.98,19.7,5900,5.6,1,0
BOG,FLL,2/1/2018,NONSTOP,LOWEST,223.86,119.86,0,0,0,0
BOG,FLL,2/1/2018,NONSTOP,POINTS,223.86,119.86,7800,76.56,0,0
PBI,DCA,2/1/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
PBI,DCA,2/1/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
DCA,TPA,2/1/2018,NONSTOP,LOWEST,114.2,21.18,0,0,1,0
DCA,TPA,2/1/2018,NONSTOP,POINTS,114.2,21.18,7500,5.6,1,0
DCA,CHS,2/1/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
DCA,CHS,2/1/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
CHS,BOS,2/1/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
CHS,BOS,2/1/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
MBJ,FLL,2/1/2018,NONSTOP,LOWEST,138.2,107.2,0,0,0,0
MBJ,FLL,2/1/2018,NONSTOP,POINTS,138.2,107.2,2300,80.5,0,0
SAN,JFK,2/1/2018,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
SAN,JFK,2/1/2018,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
SAV,BOS,2/1/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
SAV,BOS,2/1/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
SEA,BOS,2/1/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
SEA,BOS,2/1/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
EWR,STI,2/1/2018,NONSTOP,LOWEST,162.4,59.4,0,0,0,0
EWR,STI,2/1/2018,NONSTOP,POINTS,162.4,59.4,7700,36.9,0,0
SNU,FLL,2/1/2018,NONSTOP,LOWEST,102.46,59.46,0,0,0,0
SNU,FLL,2/1/2018,NONSTOP,POINTS,102.46,59.46,3200,35.96,0,0
MCO,BUF,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
MCO,BUF,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
SJU,BDL,2/1/2018,NONSTOP,LOWEST,177.1,28.1,0,0,1,0
SJU,BDL,2/1/2018,NONSTOP,POINTS,177.1,28.1,11100,5.6,1,0
BUF,BOS,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BUF,BOS,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
RSW,BDL,2/1/2018,NONSTOP,LOWEST,160.2,24.39,0,0,1,0
RSW,BDL,2/1/2018,NONSTOP,POINTS,160.2,24.39,10900,5.6,1,0
MCO,ORH,2/1/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
MCO,ORH,2/1/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
MCO,SJU,2/1/2018,NONSTOP,LOWEST,134.1,28.1,0,0,1,0
MCO,SJU,2/1/2018,NONSTOP,POINTS,134.1,28.1,7900,5.6,1,0
FLL,RIC,2/1/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
FLL,RIC,2/1/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
POP,JFK,2/1/2018,NONSTOP,LOWEST,215.56,105.56,0,0,0,0
POP,JFK,2/1/2018,NONSTOP,POINTS,215.56,105.56,8200,62.26,0,0
AUA,BOS,2/1/2018,NONSTOP,LOWEST,231.96,71.96,0,0,0,0
AUA,BOS,2/1/2018,NONSTOP,POINTS,231.96,71.96,11900,48.46,0,0
BDL,TPA,2/1/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BDL,TPA,2/1/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
CUN,FLL,2/1/2018,NONSTOP,LOWEST,94.99,57.99,0,0,0,0
CUN,FLL,2/1/2018,NONSTOP,POINTS,97.09,58.09,2900,32.99,0,0
SJU,STX,2/1/2018,NONSTOP,LOWEST,55.1,10.1,0,0,1,0
SJU,STX,2/1/2018,NONSTOP,POINTS,55.1,10.1,3400,5.6,1,0
CTG,JFK,2/1/2018,NONSTOP,LOWEST,250.26,128.26,0,0,0,0
CTG,JFK,2/1/2018,NONSTOP,POINTS,250.26,128.26,9100,81.56,0,0
MCO,SWF,2/1/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
MCO,SWF,2/1/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
FLL,BWI,2/1/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
FLL,BWI,2/1/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
MCO,JFK,2/1/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
MCO,JFK,2/1/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
FLL,BOS,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
FLL,BOS,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
NAS,JFK,2/1/2018,NONSTOP,LOWEST,212.59,122.59,0,0,0,0
NAS,JFK,2/1/2018,NONSTOP,POINTS,212.59,122.59,6700,99.09,0,0
CUN,BOS,2/1/2018,NONSTOP,LOWEST,192.69,61.69,0,0,0,0
CUN,BOS,2/1/2018,NONSTOP,POINTS,192.69,61.69,9800,32.99,0,0
SJO,MCO,2/1/2018,NONSTOP,LOWEST,193.61,76.61,0,0,0,0
SJO,MCO,2/1/2018,NONSTOP,POINTS,193.61,76.61,8700,47.21,0,0
FLL,BNA,2/1/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
FLL,BNA,2/1/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
BDA,BOS,2/1/2018,NONSTOP,LOWEST,199.96,134.96,0,0,0,0
BDA,BOS,2/1/2018,NONSTOP,POINTS,199.96,134.96,4900,111.46,0,0
UVF,JFK,2/1/2018,NONSTOP,LOWEST,252.76,112.76,0,0,0,0
UVF,JFK,2/1/2018,NONSTOP,POINTS,252.76,112.76,10400,78.76,0,0
FLL,BGI,2/1/2018,NONSTOP,LOWEST,94.6,29.6,0,0,0,0
FLL,BGI,2/1/2018,NONSTOP,POINTS,94.6,29.6,4900,7.1,0,0
FLL,ORH,2/1/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
FLL,ORH,2/1/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
FLL,JFK,2/1/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
FLL,JFK,2/1/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
LAX,JFK,2/1/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
LAX,JFK,2/1/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
HAV,JFK,2/1/2018,NONSTOP,LOWEST,149.46,59.46,0,0,0,0
HAV,JFK,2/1/2018,NONSTOP,POINTS,149.46,59.46,6700,35.96,0,0
MCO,PVD,2/1/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
MCO,PVD,2/1/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
JFK,HOU,2/1/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
JFK,HOU,2/1/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
JFK,ROC,2/1/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
JFK,ROC,2/1/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BOS,DFW,2/1/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
BOS,DFW,2/1/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
TPA,SJU,2/1/2018,NONSTOP,LOWEST,97.1,28.1,0,0,1,0
TPA,SJU,2/1/2018,NONSTOP,POINTS,97.1,28.1,5200,5.6,1,0
LGB,SEA,2/1/2018,NONSTOP,LOWEST,85.2,19.15,0,0,1,0
LGB,SEA,2/1/2018,NONSTOP,POINTS,85.2,19.15,5300,5.6,1,0
DCA,RSW,2/1/2018,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
DCA,RSW,2/1/2018,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
SDQ,SJU,2/1/2018,NONSTOP,LOWEST,138.56,78.56,0,0,0,0
SDQ,SJU,2/1/2018,NONSTOP,POINTS,138.56,78.56,4500,62.26,0,0
HPN,TPA,2/1/2018,NONSTOP,LOWEST,153.2,23.9,0,0,1,0
HPN,TPA,2/1/2018,NONSTOP,POINTS,153.2,23.9,10300,5.6,1,0
MCO,DCA,2/1/2018,NONSTOP,LOWEST,66.2,17.83,0,0,1,0
MCO,DCA,2/1/2018,NONSTOP,POINTS,66.2,17.83,3900,5.6,1,0
BTV,JFK,2/1/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
BTV,JFK,2/1/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
AUA,JFK,2/1/2018,NONSTOP,LOWEST,209.96,71.96,0,0,0,0
AUA,JFK,2/1/2018,NONSTOP,POINTS,209.96,71.96,10300,48.46,0,0
FLL,BUF,2/1/2018,NONSTOP,LOWEST,67.2,17.9,0,0,1,0
FLL,BUF,2/1/2018,NONSTOP,POINTS,67.2,17.9,4000,5.6,1,0
BGI,JFK,2/1/2018,NONSTOP,LOWEST,182.66,82.66,0,0,0,0
BGI,JFK,2/1/2018,NONSTOP,POINTS,182.66,82.66,7500,41.66,0,0
SRQ,BOS,2/1/2018,NONSTOP,LOWEST,122.98,21.79,0,0,1,0
SRQ,BOS,2/1/2018,NONSTOP,POINTS,122.98,21.79,8100,5.6,1,0
BDL,PBI,2/1/2018,NONSTOP,LOWEST,263.2,31.57,0,0,1,0
BDL,PBI,2/1/2018,NONSTOP,POINTS,263.2,31.57,18500,5.6,1,0
CUN,MCO,2/1/2018,NONSTOP,LOWEST,108.49,58.49,0,0,0,0
CUN,MCO,2/1/2018,NONSTOP,POINTS,108.49,58.49,3800,32.99,0,0
PHL,FLL,2/1/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
PHL,FLL,2/1/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
EWR,MCO,2/1/2018,NONSTOP,LOWEST,129.2,22.22,0,0,1,0
EWR,MCO,2/1/2018,NONSTOP,POINTS,129.2,22.22,8600,5.6,1,0
SXM,JFK,2/1/2018,NONSTOP,LOWEST,221.87,86.87,0,0,0,0
SXM,JFK,2/1/2018,NONSTOP,POINTS,221.87,86.87,10000,63.37,0,0
JFK,TPA,2/1/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
JFK,TPA,2/1/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
LGB,JFK,2/1/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
LGB,JFK,2/1/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
IAD,BOS,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
IAD,BOS,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
HOG,FLL,2/1/2018,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HOG,FLL,2/1/2018,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
LIR,JFK,2/1/2018,NONSTOP,LOWEST,240.93,77.93,0,0,0,0
LIR,JFK,2/1/2018,NONSTOP,POINTS,240.93,77.93,12100,46.23,0,0
STX,SJU,2/1/2018,NONSTOP,LOWEST,50.6,5.6,0,0,1,0
STX,SJU,2/1/2018,NONSTOP,POINTS,50.6,5.6,3400,5.6,1,0
PWM,JFK,2/1/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
PWM,JFK,2/1/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
PLS,FLL,2/1/2018,NONSTOP,LOWEST,139.46,104.46,0,0,0,0
PLS,FLL,2/1/2018,NONSTOP,POINTS,139.46,104.46,2600,80.96,0,0
SJO,FLL,2/1/2018,NONSTOP,LOWEST,123.21,73.21,0,0,0,0
SJO,FLL,2/1/2018,NONSTOP,POINTS,123.21,73.21,3800,47.21,0,0
CTG,FLL,2/1/2018,NONSTOP,LOWEST,162.16,114.16,0,0,0,0
CTG,FLL,2/1/2018,NONSTOP,POINTS,162.16,114.16,3600,81.56,0,0
ALB,MCO,2/1/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
ALB,MCO,2/1/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
PVD,FLL,2/1/2018,NONSTOP,LOWEST,132.2,22.43,0,0,1,0
PVD,FLL,2/1/2018,NONSTOP,POINTS,132.2,22.43,8800,5.6,1,0
PUJ,FLL,2/1/2018,NONSTOP,LOWEST,168.36,98.36,0,0,0,0
PUJ,FLL,2/1/2018,NONSTOP,POINTS,168.36,98.36,5200,62.26,0,0
PUJ,JFK,2/1/2018,NONSTOP,LOWEST,213.16,105.16,0,0,0,0
PUJ,JFK,2/1/2018,NONSTOP,POINTS,213.16,105.16,8000,62.26,0,0
PBI,BOS,2/1/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
PBI,BOS,2/1/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
FLL,SWF,2/1/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
FLL,SWF,2/1/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
